Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512464021097	23.07	7877.33	1.73205	7878.32	1.90875	7877.92	1.89128	7878.04	1.79072	7878.77	2.30033
1512464022118	23.07	7877.22	1.48137	7877.8	1.58114	7877.69	1.60128	7877.96	1.88149	7878.07	2.10422
1512464023143	23.07	7878	1.73205	7878.56	1.58325	7878.46	1.6641	7878.4	1.65831	7878.25	2.07171
1512464024169	23.07	7877.78	1.64148	7878.04	1.54056	7878.15	1.51911	7877.96	1.7673	7877.62	2.04077
1512464025204	23.07	7875.56	1.94365	7876.16	1.79536	7876.31	2.05688	7876.16	1.88591	7875.79	1.99777
1512464026213	23.06	7874.33	2.06155	7875.4	2.3094	7874.77	2.27866	7875.08	2.03961	7875.89	2.11332
1512464027246	23.05	7875.44	1.424	7875.72	1.30767	7875.62	1.26085	7875.48	1.00499	7875.67	1.88806
1512464028270	23.05	7876.89	2.02759	7876.76	1.64012	7876.69	1.70219	7876.68	1.70098	7877.15	2.27754
1512464029288	23.04	7876.56	1.81046	7876.88	1.69115	7876.69	1.54837	7876.88	1.76352	7877.41	2.09248
1512464030323	23.04	7875.67	0.866025	7876.36	1.25433	7876.08	1.18754	7876.32	1.46401	7876.38	2.04077
1512464031349	23.04	7876	1.65831	7876.76	1.92094	7876.31	1.70219	7876.48	1.63605	7877.17	2.1731
1512464032365	23.03	7877.11	2.47207	7877.36	1.89033	7877.23	2.04751	7876.96	1.96808	7876.67	2.15152
1512464033400	23.03	7876.78	1.30171	7877.12	1.76352	7876.92	1.60528	7876.8	1.89297	7876.17	1.94011
1512464034426	23.03	7875	1.87083	7875.68	2.23084	7875.23	1.92154	7875.32	1.97315	7875.02	2.02453
1512464035435	23.02	7875	1.80278	7875.64	1.65529	7875.08	1.801	7875.52	1.61038	7875.81	2.02753
1512464036488	23.02	7874.67	1.41421	7875.64	1.9975	7874.85	1.40512	7875.4	1.73205	7875.48	2.11658
1512464037502	23.02	7873	1.32288	7873.96	1.98914	7873.23	1.42325	7873.72	1.64621	7874.38	2.0784
1512464038528	23.02	7873.11	1.2693	7873.92	1.80093	7873.31	1.1094	7873.6	1.52753	7873.39	1.97095
1512464039554	23.02	7873.22	0.666667	7873.76	1.78606	7873.31	0.630425	7873.44	1.38684	7873.17	2.20718
1512464040580	23.01	7872.44	1.50923	7873.32	1.6	7872.69	1.37747	7873.08	1.55242	7873.93	2.17105
1512464041589	23.02	7873	1.11803	7873.4	1.60728	7873.38	1.26085	7873.24	1.45144	7873.44	1.88669
1512464042676	23.01	7871.56	1.33333	7872.08	1.75404	7871.85	1.57301	7872	1.47196	7871.83	1.98871
1512464043705	23.01	7873.11	1.69148	7873.6	1.68325	7873.54	1.6641	7873.56	1.63503	7873.25	2.25065
1512464044796	23	7871.44	1.5899	7872.36	1.89033	7872.31	2.13638	7872.48	1.89561	7872.46	2.23592
1512464045822	23	7871.67	1.87083	7872.8	2.06155	7872.38	2.18092	7872.52	1.89561	7872.46	2.36727
1512464046847	23	7872.22	2.04803	7872.6	2.16025	7872.85	2.30384	7872.72	1.92614	7872.56	2.15716
1512464047873	22.99	7872	1.73205	7872.52	1.50333	7872.31	1.60128	7872.4	1.38444	7872.37	2.07525
1512464048882	23	7872.33	2.12132	7872.64	1.75309	7872.69	1.93152	7872.84	1.86369	7873.05	2.08239
1512464049936	23	7873.44	2.18581	7873.2	1.82574	7873.54	1.85362	7873.32	1.86458	7872.54	1.99201
1512464050950	22.99	7871.22	1.56347	7872.32	1.62583	7871.62	1.66024	7872.16	1.43411	7871.97	2.0141
1512464051960	23	7870.56	1.50923	7871.08	1.82392	7870.62	1.50214	7870.64	1.46856	7870.91	2.26557
1512464053012	23	7871.33	1.22474	7871.48	1.32665	7871.38	1.19293	7871.64	1.18603	7871.18	2.23683
1512464054074	22.99	7871.89	1.90029	7872.04	1.59374	7871.85	1.67562	7871.76	1.42244	7871.65	2.03324
1512464055244	23	7871.89	1.90029	7871.64	1.70489	7871.69	1.75046	7871.16	1.74833	7871.08	1.96563
1512464056319	22.99	7870.67	2.06155	7870.88	1.61555	7870.69	1.88788	7870.68	1.7253	7871.1	2.27661
1512464057363	22.99	7869.56	1.74005	7869.68	1.65126	7869.46	1.56074	7869.4	1.77951	7869.55	2.17667
1512464058405	22.99	7870.33	2.87228	7870.88	2.3331	7870.23	2.7735	7870.52	2.46847	7869.52	2.14838
1512464059414	22.99	7871.44	2.06828	7871.72	1.67133	7871.38	1.93815	7871.52	1.82848	7871.41	1.79795
1512464060455	22.98	7870.67	1.5	7871.44	1.68523	7870.77	1.5359	7870.88	1.45258	7870.63	2.00375
1512464061480	22.98	7871.78	1.56347	7871.84	1.59896	7871.69	1.75046	7871.48	1.73494	7870.81	2.02318
1512464062558	22.98	7873.89	1.76383	7874.24	1.64012	7873.92	1.44115	7873.8	1.95789	7872.51	2.28017
1512464063610	22.98	7871.11	1.61589	7871.52	1.66132	7871.31	1.37747	7871.4	1.65831	7871	2.0026
1512464064723	22.98	7869.89	1.76383	7870.56	1.44568	7870	1.52753	7870.48	1.44684	7870.6	1.95027
1512464065749	22.98	7869.33	1.80278	7869.72	1.45831	7869.46	1.5064	7869.64	1.43991	7869.81	1.79014
1512464066787	22.98	7868.89	2.02759	7869.32	1.86458	7869.08	1.70595	7869.2	1.75594	7869.28	1.8127
1512464067793	22.97	7868.56	1.81046	7869.08	1.41185	7868.77	1.58923	7868.8	1.47196	7868.83	1.89392
1512464068842	22.97	7868.11	2.20479	7868.44	1.80462	7868.08	1.84669	7868.08	1.97737	7868.58	2.29033
1512464069852	22.98	7869.67	1.58114	7869.76	1.56205	7869.77	1.58923	7869.6	1.77951	7868.83	2.02247
1512464070893	22.98	7868.56	1.50923	7869.24	2.00582	7868.85	1.77229	7868.96	1.85921	7868.63	2.0427
1512464071903	22.98	7869.67	1.58114	7869.6	1.38444	7869.54	1.61325	7869.44	1.52971	7869.01	1.91892
1512464072992	22.97	7869.33	2.12132	7869.88	1.94336	7869.62	2.25605	7869.44	2.02237	7869.44	2.06589
1512464073999	22.97	7868.89	1.61589	7869.44	1.75784	7869.38	1.93815	7869.36	1.75309	7868.76	2.14762
1512464075008	22.97	7868.22	1.7873	7868.4	1.80278	7868.38	1.93815	7868.2	1.73205	7867.69	1.96448
1512464076051	22.96	7867.33	1.65831	7867.52	1.5308	7867.38	1.50214	7867.28	1.51438	7866.96	1.99957
1512464077094	22.96	7867.89	1.16667	7868.44	1.32539	7868.23	1.16575	7868.36	1.46856	7868.1	1.78117
