Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512486009681	25.72	7752.56	1.94365	7752.72	1.27541	7752.69	1.6525	7752.72	1.48661	7753.22	2.03723
1512486010707	25.72	7752.78	1.98606	7753	1.73205	7753.15	1.90815	7752.96	1.81384	7753.13	1.984
1512486011779	25.71	7752.78	1.09291	7752.44	1.70978	7753.08	1.5525	7752.44	1.70978	7752.36	1.86611
1512486012858	25.71	7750.89	1.45297	7751.12	1.66633	7751.38	1.66024	7750.96	1.74356	7751.73	2.02902
1512486013947	25.74	7750.56	1.33333	7751.24	1.53514	7751.15	1.51911	7750.96	1.61967	7751.81	2.16976
1512486014957	25.71	7750.11	1.61589	7750.72	1.56844	7750.62	1.75777	7750.68	1.67631	7751.21	2.02035
1512486016127	25.7	7749.22	1.92209	7749.84	2.0347	7749.69	2.13638	7749.56	2.2745	7750.33	2.05748
1512486017193	25.7	7748.11	1.16667	7748.36	1.22066	7748.08	1.18754	7748	1.75594	7749.16	2.08169
1512486018214	25.69	7748.67	1.73205	7749	1.32288	7749	1.58114	7748.84	1.57268	7749.92	2.16587
1512486019238	25.69	7749	1.58114	7749	1.22474	7749	1.35401	7748.76	1.3626	7749.41	2.09993
1512486020263	25.69	7748.11	1.36423	7748.36	1.35031	7748.31	1.25064	7748	1.35401	7748.79	2.0788
1512486021337	25.68	7748.67	1.58114	7748.52	1.41774	7748.46	1.5064	7748.2	1.63299	7748.46	2.04872
1512486022360	25.68	7748.33	1.73205	7748.24	1.47986	7748.23	1.48064	7747.6	1.91485	7747.6	2.06468
1512486023470	25.68	7747.67	1.22474	7747.88	1.16619	7747.46	1.05003	7747.56	1.41657	7747.5	2.08947
1512486024496	25.67	7746.67	1.93649	7746.96	1.48549	7747	1.73205	7746.88	1.50886	7747.37	2.07274
1512486025522	25.67	7746.67	1.58114	7746.92	1.44106	7747.15	1.62512	7746.76	1.5885	7746.95	2.01748
1512486026531	25.66	7745.33	1.32288	7745.04	1.56738	7745.69	1.25064	7745.12	1.45258	7744.71	2.06629
1512486027557	25.67	7745.56	1.50923	7745.48	1.41774	7745.54	1.26592	7745.28	1.42945	7745.7	2.11711
1512486028590	25.67	7744.11	1.2693	7744.2	1.1547	7744.15	1.21423	7744	1.29099	7744.48	2.04658
1512486029756	25.66	7742.11	1.53659	7742.04	1.54056	7742	1.41421	7741.84	1.88591	7742.61	2.29364
1512486030800	25.67	7740.78	1.09291	7741.2	1.82574	7740.54	1.19829	7740.68	1.90875	7742.35	2.4917
1512486031835	25.67	7743.44	1.424	7743.44	1.58325	7743.38	1.60927	7743.08	1.84662	7743.11	1.98
1512486033000	25.67	7740.67	1.22474	7740.84	1.40475	7740.23	1.48064	7740.48	1.89561	7741.36	2.173
1512486034002	25.67	7742.67	2.64575	7741.76	2.10713	7742.38	2.36426	7741.68	2.23084	7740.57	2.11309
1512486035095	25.65	7740.22	2.68225	7740.64	2.01825	7740.23	2.45472	7740.32	2.07605	7740.99	2.1542
1512486036122	25.65	7740.11	1.96497	7741.24	2.04695	7740.15	1.95133	7740.8	2.19848	7742.08	2.42456
1512486037145	25.65	7739.56	1.13039	7740.16	1.37477	7739.62	1.1209	7739.72	1.59478	7740.65	2.06879
1512486038171	25.65	7740.22	1.39443	7740.68	1.62583	7740.62	1.60927	7740.44	1.60935	7741.46	2.307
1512486039197	25.64	7740.56	1.94365	7740.76	1.64012	7740.85	1.90815	7740.6	1.75594	7741.18	2.18262
1512486040273	25.64	7742	1.11803	7742.2	1.11803	7742.08	0.954074	7742.04	1.24097	7742.29	2.00488
1512486041363	25.65	7741.33	1.73205	7742.08	1.55242	7741.54	1.5064	7741.8	1.58114	7741.82	2.30788
1512486042430	25.64	7740.44	2.06828	7740.52	1.68622	7740.38	1.7097	7740.4	1.87083	7740.18	2.04125
1512486043431	25.65	7740.44	2.24227	7741.04	1.69509	7740.69	1.97419	7740.76	1.98494	7741.2	2.40498
1512486044448	25.64	7740.56	1.66667	7740.68	1.37598	7740.46	1.56074	7740.36	1.65529	7740.84	2.17626
1512486045561	25.64	7739.56	1.5899	7740.68	1.67631	7739.92	1.5525	7740.16	1.67531	7740.87	2.10468
1512486046606	25.64	7739	1.5	7739.72	1.56844	7739.38	1.55662	7739.36	1.72916	7739.67	1.96378
1512486047631	25.64	7738.67	1.65831	7739.56	1.82757	7739.08	1.84669	7738.92	1.95619	7739.1	2.02321
1512486048655	25.64	7738.22	1.39443	7738.92	1.55242	7738.62	1.44559	7738.6	1.73205	7738.95	2.15612
1512486049736	25.64	7737.89	1.90029	7738.4	1.55456	7738.08	1.801	7737.96	1.92527	7738.1	2.21633
1512486050812	25.63	7739.33	1.5	7739.92	1.35154	7739.54	1.5064	7739.36	1.49666	7740.36	2.35032
1512486051900	25.62	7738.89	1.2693	7739.2	1.38444	7738.92	1.11516	7738.88	1.58955	7739.47	2.07426
1512486052907	25.63	7738	1.80278	7738.76	1.96384	7738.23	1.73944	7738.32	2.37557	7738.74	2.101
1512486054012	25.64	7738.33	1.73205	7739.76	2.12681	7739.15	2.19265	7739.08	2.17792	7739.27	2.11393
1512486055047	25.63	7738.22	2.04803	7738.6	1.95789	7738.46	1.85362	7738	2.14087	7738.44	2.17414
1512486056094	25.62	7737.33	1.58114	7737.96	1.69509	7737.46	1.33012	7737.48	2.10396	7738.5	2.30743
1512486057203	25.63	7737.78	2.04803	7738.56	2.14243	7738.08	1.93484	7738.36	2.498	7739.08	2.36273
1512486058213	25.62	7738.56	1.33333	7738.76	1.69017	7739	1.58114	7738.52	1.66132	7738.5	2.02619
1512486059265	25.62	7739.67	2.39792	7739.92	1.97737	7740	2.04124	7739.6	2.21736	7739.22	2.23073
1512486060289	25.62	7738	1.32288	7738.8	1.65831	7738.46	1.45002	7738.4	1.89297	7738.6	2.30746
1512486061315	25.63	7737.67	1.87083	7737.96	1.81384	7737.69	1.60128	7737.6	2	7738.01	2.27646
1512486062321	25.63	7736.89	1.05409	7737.48	1.35769	7737	1	7737.12	1.69115	7737.51	2.04664
1512486063357	25.63	7738	1.11803	7738.08	1.15181	7737.85	1.14354	7737.8	1.5	7737.95	2.08352
1512486064383	25.63	7735.89	1.36423	7736.44	1.52971	7736.15	1.62512	7736.08	1.77764	7736.65	2.31136
1512486065408	25.62	7736.78	1.48137	7736.84	1.31276	7736.77	1.42325	7736.76	1.47986	7737.6	2.15358
1512486066448	25.62	7737.44	1.66667	7738.2	1.93649	7737.31	1.54837	7737.56	2.16179	7738.16	2.29053
1512486067475	25.62	7736.89	1.45297	7737.48	1.55778	7736.85	1.46322	7737.12	1.87794	7737.77	2.08413
1512486068485	25.62	7737	1.5	7737.4	1.35401	7737.23	1.48064	7737.16	1.65025	7737.94	2.34118
1512486069495	25.61	7737.33	1.5	7738.16	1.57268	7737.54	1.33012	7737.68	1.74929	7738.74	2.38162
1512486070521	25.61	7736.33	1	7737.56	1.73397	7736.92	1.44115	7736.96	1.81384	7737.42	1.96983
1512486071540	25.61	7737.11	1.2693	7737.96	1.54056	7737.69	1.60128	7737.4	1.91485	7737.5	2.06187
1512486072599	25.61	7737.89	1.69148	7738.84	2.0347	7738.23	1.73944	7738.68	2.39305	7737.96	2.1526
1512486073613	25.62	7738	1.22474	7738.72	1.27541	7738.54	1.39137	7738.52	1.55778	7738.46	2.19844
1512486074639	25.61	7738.78	1.85592	7739.6	1.75594	7739	1.68325	7739.24	2.1848	7739.39	2.16033
1512486075665	25.61	7737.78	1.64148	7738.32	1.34536	7738	1.47196	7737.96	1.61967	7737.79	1.98393
1512486076672	25.61	7737.33	2.64575	7737.8	1.84842	7737.54	2.29548	7737.52	1.98158	7737.42	2.04017
1512486077700	25.61	7737.33	1.5	7738.04	1.2741	7737.62	1.3253	7737.48	1.50333	7737.3	2.02404
1512486078726	25.59	7738.67	1.87083	7739.04	2.09125	7738.92	1.97744	7738.96	1.88149	7738.65	2.15547
1512486079755	25.58	7741.56	2.78887	7741.32	2.13542	7741.38	2.46774	7741.32	2.19317	7739.77	2.48953
1512486080803	25.58	7740.33	2.64575	7740.56	1.89473	7740.46	2.25889	7740.4	1.95789	7740.49	2.36975
1512486081956	25.59	7740.33	2.17945	7740.92	1.70587	7740.69	1.97419	7740.96	1.7673	7741.32	2.2404
1512486083005	25.58	7737.89	1.69148	7738.44	1.73397	7738.23	1.73944	7738.4	1.73205	7739.07	2.18676
1512486084140	25.58	7739.11	1.69148	7739.08	1.73013	7739.15	1.67562	7739	1.58114	7739.49	2.12652
1512486085238	25.58	7739.67	2	7740.2	1.93649	7739.77	1.7867	7739.76	1.92094	7739.85	2.37899
1512486086250	25.58	7738.22	1.85592	7738.72	1.6207	7738.31	1.54837	7738.56	2.16179	7738.98	2.31048
1512486087398	25.58	7736.44	2.18581	7737.52	1.96044	7737.08	2.13937	7737.32	2.11581	7738.15	2.15136
1512486088415	25.58	7736.33	2.06155	7737.44	1.87261	7736.85	2.0755	7737	1.95789	7737.95	2.18492
1512486089555	25.58	7737.78	2.04803	7738.28	1.76824	7737.69	1.70219	7737.84	1.772	7738.42	2.1252
1512486090580	25.58	7736.44	1.94365	7737.12	1.69115	7736.46	1.71345	7736.68	1.6	7737.93	2.25576
1512486091670	25.58	7737.44	1.87824	7738.12	1.78699	7738.15	2.0755	7737.96	1.83666	7738.51	2.23402
1512486092830	25.58	7738.56	2.24227	7739.16	1.99332	7739.38	2.36426	7739.08	1.95619	7739.68	2.24546
1512486093909	25.57	7740.44	2.24227	7740.84	2.39235	7740.85	1.99358	7740.68	2.46171	7739.85	2.229
1512486094912	25.57	7739.89	2.26078	7740.68	1.8868	7740.38	2.18092	7740.72	2.0108	7740.52	2.05161
1512486095950	25.56	7738.89	2.31541	7739.72	1.88237	7739.15	2.03495	7739.48	1.98158	7739.88	2.11918
1512486096978	25.57	7739.33	1.41421	7740.12	1.58955	7739.69	1.4367	7739.96	1.67033	7740.43	2.0378
1512486097985	25.58	7736.89	2.31541	7738	2.17945	7737.38	2.06311	7737.96	2.05102	7738.85	2.35622
1512486099139	25.57	7737.78	2.04803	7738.36	1.60416	7738.23	1.87767	7738.4	1.82574	7738.89	2.0447
1512486100204	25.58	7737.89	2.02759	7739	1.89297	7738.62	2.14237	7738.96	2.11108	7738.45	2.04593
1512486101290	25.57	7739.78	2.10819	7739.72	1.69607	7739.77	1.83275	7739.68	1.93046	7739.67	2.31928
1512486102344	25.57	7737.56	2.60342	7738.6	2.84312	7737.69	2.21302	7738.12	3.01828	7738.03	2.5534
1512486103369	25.57	7737	1.73205	7737.52	1.73494	7736.85	1.57301	7737.48	2.14321	7737.65	2.21705
1512486104396	25.58	7735.78	1.39443	7736.96	2.05102	7736.23	1.73944	7736.96	2.24499	7737.44	2.43396
1512486105404	25.58	7736	1.65831	7736.68	1.81934	7736.23	1.7867	7736.68	1.86458	7736.83	2.33039
1512486106481	25.57	7734.22	2.43812	7734.76	1.87705	7734.46	2.06621	7734.64	2.01825	7735.16	2.35113
1512486107496	25.57	7735.67	2.64575	7735.96	2.38886	7735.77	2.35067	7735.72	2.49199	7736.11	2.29437
1512486108499	25.58	7735.67	2.12132	7735.88	1.98578	7735.77	1.96443	7735.68	2.13542	7736.21	2.37203
1512486109543	25.58	7734.78	1.56347	7734.84	1.92959	7734.77	1.30089	7734.8	2.08167	7735.18	2.26919
1512486110651	25.57	7733.89	2.08833	7734.96	2.00998	7734.31	2.05688	7734.68	2.30434	7735.45	2.37574
1512486111677	25.58	7736	1.87083	7736.08	2.03961	7735.77	1.64083	7736.04	2.31805	7736.02	2.31156
1512486112702	25.58	7736.22	2.3863	7737	2.43242	7735.92	2.17798	7736.64	2.76707	7737.08	2.22284
1512486113712	25.58	7736.33	2.06155	7737.12	1.96469	7736.31	1.75046	7736.64	2.2891	7736.7	2.16815
1512486114764	25.58	7737.11	2.61937	7737.08	2.13931	7736.77	2.38586	7736.92	2.28983	7736.88	2.36843
1512486115780	25.58	7735.33	2	7735.96	1.51327	7735.46	1.76141	7735.84	1.8412	7736.4	2.02134
1512486116828	25.59	7735.11	1.76383	7735.4	1.47196	7735.15	1.51911	7735.28	1.59478	7735.58	2.1299
1512486117863	25.59	7736.22	2.53859	7736.32	1.90875	7736.31	2.28709	7736.04	2.11108	7735.29	2.143
1512486118887	25.58	7735.67	3.08221	7735.76	2.12681	7735.77	2.61896	7735.64	2.41316	7735.67	2.25552
