Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512477162798	25.65	7823.22	1.98606	7823.08	1.70587	7823.23	1.87767	7823.04	1.7195	7823.08	2.03592
1512477163814	25.64	7821.78	1.85592	7822.36	1.57797	7821.92	1.84669	7822.08	1.86905	7822.47	2.03361
1512477164851	25.65	7818.67	1.87083	7819.72	1.94765	7819.15	1.95133	7819.48	1.96044	7819.94	2.13646
1512477165880	25.65	7818.89	1.53659	7819.48	1.75879	7819.15	1.57301	7819.28	1.81475	7819.74	2.03808
1512477166900	25.64	7818.78	1.39443	7819.44	1.58325	7819.08	1.70595	7819.28	1.59478	7819.49	2.19874
1512477167926	25.64	7817	1.41421	7817.4	1.73205	7817.08	1.5525	7817.24	1.71464	7818.03	2.02185
1512477169059	25.63	7815.33	1.73205	7816.32	1.95192	7815.62	1.55662	7816.08	2.21585	7817.08	2.30244
1512477170113	25.64	7815	1.58114	7815.68	1.67631	7815.08	1.32045	7815.44	1.80462	7816.29	2.10623
1512477171300	25.63	7817.44	1.33333	7817.32	1.6	7817.46	1.26592	7817.24	1.76257	7817.13	2.17526
1512477172371	25.63	7815.44	1.50923	7815.44	1.66032	7815.46	1.39137	7815.4	1.82574	7815.8	2.0419
1512477173485	25.64	7814.56	1.66667	7815.04	1.74356	7814.92	1.5525	7814.96	1.61967	7815.01	2.04122
1512477174527	25.62	7813	1.22474	7813.16	1.40475	7813.08	1.03775	7813.12	1.45258	7813.38	2.06078
1512477175596	25.64	7813.67	2.06155	7813.6	1.91485	7813.62	1.93815	7813.72	1.98997	7813.76	2.21448
1512477176679	25.63	7812	1.41421	7811.84	1.772	7812	1.47196	7811.92	1.77764	7811.56	2.01759
1512477177728	25.61	7811.78	1.48137	7811.6	1.91485	7811.62	2.02231	7811.48	1.98158	7811.38	1.92249
1512477178772	25.61	7813.33	0.866025	7813	1.11803	7813.23	1.01274	7812.96	1.24097	7812.17	1.941
1512477179800	25.62	7811.89	1.05409	7811.88	1.45258	7811.77	1.23517	7811.8	1.63299	7811.28	1.83271
1512477180805	25.62	7809.11	0.927961	7809.32	1.86458	7808.77	1.5359	7809.04	1.88149	7809.47	2.00272
1512477181829	25.59	7809	1.11803	7808.52	1.71075	7809.15	1.40512	7808.72	1.69607	7808.24	2.04067
1512477182847	25.61	7808	1.11803	7808	1.60728	7808.15	1.28103	7808	1.55456	7807.86	2.04789
1512477183888	25.61	7807.33	2.17945	7807.04	1.7195	7807.23	1.92154	7807.2	1.82574	7807.31	2.19251
1512477184899	25.59	7805.67	1.5	7805.64	1.55134	7805.77	1.36344	7805.8	1.77951	7805.49	2.06687
1512477186028	25.59	7805.22	1.64148	7805.72	1.30767	7805.62	1.50214	7805.52	1.44684	7805.01	2.03611
1512477187038	25.59	7805.44	2.29734	7805.32	1.74929	7805.38	1.89466	7805.12	1.69115	7804.6	2.00322
1512477188104	25.58	7805.11	1.83333	7805.4	1.52753	7805.23	1.58923	7805.12	1.78699	7804.99	1.87636
1512477189122	25.58	7804.67	1.73205	7805	1.60728	7805	1.58114	7804.64	1.75309	7805.24	2.00462
1512477190169	25.58	7804.89	1.76383	7805.28	1.51438	7805.23	1.7867	7805.24	1.53514	7805.56	1.89495
1512477191274	25.58	7803.67	1.93649	7804.08	1.46969	7803.77	1.58923	7803.84	1.59896	7803.92	2.06997
1512477192301	25.58	7802.67	1.80278	7803.12	1.53623	7802.85	1.57301	7803.08	1.6052	7804.26	2.101
1512477193330	25.57	7803.33	1.87083	7803.28	1.6207	7803.31	1.60128	7803.44	1.89473	7803.68	2.10169
1512477194402	25.56	7804.22	2.10819	7804.8	1.97906	7804.62	2.02231	7804.72	2.35443	7804.72	2.23295
1512477195495	25.55	7803.22	1.20185	7804.4	1.75594	7803.54	1.39137	7803.92	2.13931	7804.83	2.46717
1512477196525	25.55	7803.44	1.66667	7804	2	7803.92	2.06	7803.8	2.04124	7804.56	2.00447
1512477197652	25.56	7805.56	1.94365	7805.12	1.83303	7805.62	1.93815	7804.96	1.92527	7805.6	2.18479
1512477198697	25.55	7802.89	1.76383	7803.36	1.57797	7803.31	1.88788	7803.12	1.98578	7803.41	2.10015
1512477199760	25.56	7803.11	1.36423	7803	1.44338	7803.08	1.32045	7803.04	1.51327	7803.13	2.1982
1512477200918	25.55	7803.44	1.5899	7802.76	1.71464	7803.08	1.5525	7802.88	1.61555	7802.84	2.2353
1512477201992	25.56	7801.89	1.69148	7802	1.73205	7801.69	1.70219	7801.84	1.79536	7802.68	2.25703
1512477203013	25.55	7801	1.80278	7800.84	1.86369	7800.69	1.88788	7800.92	1.86905	7802.11	2.2097
1512477204043	25.55	7801	1.65831	7801.68	1.65126	7800.85	1.51911	7801.52	1.91746	7802.35	2.29361
1512477205065	25.55	7800.33	2.12132	7801.08	1.89121	7800.46	1.8081	7800.96	1.88149	7801.38	2.14013
1512477206078	25.54	7800.33	2.23607	7800.72	1.83757	7800.62	2.02231	7800.44	1.95959	7800.79	2.072
1512477207232	25.54	7801.89	1.36423	7801.72	1.36991	7801.77	1.23517	7801.72	1.81475	7801.44	2.04053
1512477208290	25.54	7801.22	2.3863	7800.6	2	7800.62	2.39925	7800.64	2.09921	7800.31	2.05011
1512477209399	25.54	7800.33	2.44949	7799.92	1.82392	7799.85	2.30384	7799.96	2.07123	7800.58	2.06302
1512477210409	25.54	7801.67	1.65831	7801.32	1.7253	7801.38	1.80455	7801.44	1.93821	7801.16	2.0404
1512477211434	25.55	7801.67	1.41421	7801.24	1.53514	7801.38	1.50214	7801.32	1.57374	7801.12	2.00034
1512477212486	25.53	7800.67	2	7800.28	1.88237	7800.54	1.89804	7800.36	2.03879	7800.58	1.94856
1512477213546	25.53	7801.11	1.45297	7801.12	1.23558	7801.23	1.23517	7801.28	1.33915	7801.46	1.99201
1512477214650	25.53	7800.67	2.12132	7801.2	1.68325	7800.85	1.77229	7801.08	1.91311	7801.6	2.1726
1512477215711	25.54	7800.56	2.18581	7800.64	1.65529	7800.38	1.85016	7800.48	1.8735	7801.47	2.05146
1512477216801	25.54	7800.56	1.94365	7801.24	2.36784	7800.62	2.06311	7800.96	2.50799	7801.21	2.37203
1512477217863	25.54	7800.33	1.73205	7800.8	1.70783	7800.38	1.55662	7800.52	1.93907	7800.73	2.16319
1512477218886	25.53	7800.89	1.61589	7800.72	1.42945	7800.77	1.42325	7800.8	1.82574	7800.89	2.1271
1512477219931	25.53	7800.33	1.58114	7800.56	1.66032	7800.62	1.66024	7800.52	2.10396	7800.31	2.03736
1512477220945	25.53	7800.67	2.12132	7801.56	1.98074	7801	2.12132	7801.08	2.23458	7800.95	2.45319
1512477222049	25.53	7799.78	2.04803	7800.32	1.77294	7800.08	2.17798	7800.16	1.95107	7800.41	2.24845
1512477223052	25.53	7799.78	1.30171	7799.96	1.13578	7799.85	1.06819	7799.92	1.49778	7800.65	2.30945
1512477224100	25.52	7802.11	1.61589	7802.16	1.46287	7802.23	1.36344	7802.04	1.69509	7801.77	2.20618
1512477225117	25.52	7801.89	2.02759	7801.56	1.68523	7801.69	1.88788	7801.56	2.14243	7801.49	2.03129
1512477226168	25.52	7800.44	1.50923	7800.68	1.28193	7800.38	1.3253	7800.68	1.93046	7800.93	2.13371
1512477227209	25.52	7799	1.58114	7799.52	1.41774	7799	1.47196	7799.32	1.7253	7799.88	2.20589
1512477228234	25.54	7799.11	1.69148	7799.24	1.3626	7798.85	1.46322	7799.2	1.73205	7799.47	2.19148
1512477229368	25.52	7797.89	1.76383	7798.08	1.44106	7797.77	1.48064	7798.08	1.55242	7798.37	2.03214
