Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512493500973	18.65	7996.78	2.27913	7997	2.06155	7997	2.08167	7996.72	2.03142	7996.87	2.42788
1512493502064	18.65	7997	1.80278	7997.4	2.44949	7997.31	2.21302	7997.2	2.02073	7996.48	2.43258
1512493503116	18.66	7997	1.80278	7996.6	2.19848	7996.77	1.73944	7996.16	2.28546	7995.53	2.18433
1512493504141	18.64	7995.89	2.47207	7996.04	2.18861	7995.85	2.40992	7995.8	2.21736	7995.39	2.04133
1512493505189	18.64	7995.44	1.50923	7995.44	2.36432	7995.38	1.66024	7995.08	2.27156	7994.83	2.03957
1512493506214	18.64	7997.33	2.06155	7996.8	2.14087	7997.15	2.03495	7996.68	2.01494	7995.9	1.99991
1512493507322	18.64	7995.56	1.81046	7995.48	2.4	7995.46	1.8081	7995.16	2.09523	7995.09	2.04061
1512493508355	18.64	7996.22	2.27913	7995.8	2.19848	7996.23	2.0064	7995.68	2.19317	7995.1	1.93263
1512493509472	18.64	7998.33	1.80278	7996.76	2.43721	7997.62	1.89466	7996.6	2.54951	7996.74	2.3397
1512493510523	18.64	7997.33	2.06155	7997.4	2.06155	7997.08	2.01914	7996.84	2.0347	7997	1.97906
1512493511585	18.66	7995.78	1.92209	7996.12	2.31517	7995.62	2.10311	7995.44	2.29274	7995.99	2.13841
1512493512611	18.65	7995.78	1.56347	7995.68	1.31403	7995.85	1.3445	7995.48	1.47535	7995.38	1.99399
1512493513688	18.65	7995.44	1.81046	7995	2.04124	7995.62	1.55662	7995	1.68325	7994.29	2.18154
1512493514774	18.66	7995	1.73205	7995.36	1.57797	7995.15	1.57301	7995.12	1.76352	7994.56	1.95997
1512493515854	18.65	7995.56	2.60342	7996.08	2.17792	7995.46	2.29548	7995.76	2.42006	7994.9	1.98422
1512493516894	18.65	7995.33	1.58114	7995.2	1.58114	7995	1.58114	7995.04	1.67033	7994.49	1.90697
1512493517921	18.65	7994.89	1.76383	7994.8	1.95789	7994.69	1.60128	7994.6	1.97906	7994.61	2.07925
1512493518947	18.65	7997	2.39792	7996.84	2.5606	7996.62	2.18092	7996.32	2.83901	7996.07	2.36525
1512493520018	18.65	7996.11	2.36878	7995.68	2.44472	7995.85	2.26738	7995.36	2.53114	7996.02	2.65941
1512493521146	18.66	7996.56	2.18581	7995.8	2.16025	7996.08	2.62874	7995.64	2.36079	7995.65	2.57597
1512493522255	18.65	7994.44	2.12786	7994.24	1.89912	7994.46	1.98391	7994.2	1.87083	7994.58	2.265
1512493523588	18.64	7998.56	2.18581	7997.28	2.33666	7998.15	1.99358	7997.36	2.41316	7996.55	2.32937
1512493524912	18.64	7998.56	2.18581	7997.28	2.33666	7998.15	1.99358	7997.36	2.41316	7996.55	2.32937
Rebooting
FFC
1512493529610	18.45	8003.33	1.58114	8002.24	2.36784	8003	2.73861	8002.68	2.24944	8001.87	2.67488
1512493530796	18.52	7992.33	1.58114	7992.6	1.55456	7992.31	1.4367	7992.28	1.69607	7992.67	1.93439
1512493531854	18.53	7987.22	1.48137	7987.44	1.50222	7987.31	1.37747	7987.28	1.79165	7987.78	1.64478
1512493532901	18.54	7990.67	2.78388	7990.2	1.95789	7990.46	2.3315	7989.88	2.14709	7990.04	2.07122
1512493533927	18.57	7991.56	2.4037	7991.84	2.11503	7991.62	1.98068	7991.56	1.85023	7991.32	2.00271
1512493534954	18.59	7993	1.65831	7992.92	1.55242	7993.23	1.58923	7992.88	1.58955	7993.13	2.00489
1512493536053	18.6	7995.89	2.14735	7996.56	2.36432	7996.15	2.23033	7996.2	2.21736	7996.69	2.35735
1512493537072	18.63	7998.11	1.45297	7998.72	1.76824	7998.23	1.23517	7998.28	1.45831	7998.33	2.2785
1512493538165	18.64	7998	1.65831	7998.24	1.69017	7998.08	1.44115	7998.04	1.79072	7998.39	1.97124
1512493539237	18.65	8002.22	2.22361	8002.56	2.06317	8002.08	1.89128	8002.16	2.17332	8001.61	2.06642
1512493540278	18.66	8001.22	2.3863	8001.44	1.82757	8001.15	1.99358	8001.12	1.98578	8001.86	2.15931
1512493541287	18.71	8000.78	1.64148	8001.2	1.29099	8000.85	1.40512	8000.76	1.42244	8001.34	1.94335
1512493542314	18.69	8000.33	1.73205	8000.44	1.52971	8000.31	1.49358	8000.08	1.63095	8000.48	1.78563
1512493543399	18.71	8002.56	1.74005	8002.96	1.88149	8002.77	1.64083	8002.6	2.02073	8002.3	1.90963
1512493544496	18.71	8000.22	1.48137	8000.4	1.75594	8000.23	1.30089	7999.84	1.7	8000.6	1.91822
1512493545597	18.72	8001.22	2.16667	8001.24	1.89912	8001.15	1.99358	8000.84	2.19241	8000.83	1.88289
1512493546654	18.73	8003.44	1.424	8003.08	1.91311	8003.31	1.79743	8002.76	1.85472	8001.97	2.02185
1512493547669	18.73	8002.11	1.61589	8001.8	1.65831	8001.85	1.77229	8001.36	1.89033	8001.09	1.82049
1512493548687	18.74	7999	1.41421	7999.04	1.7195	7998.92	1.5525	7998.8	1.73205	7999	1.9257
1512493549827	18.74	7998.78	1.64148	7999.44	1.75784	7998.77	1.36344	7998.8	1.89297	7999.25	1.85203
1512493550876	18.73	7997.33	1	7998.04	1.85921	7997.38	1.26085	7997.64	1.72916	7998.52	2.18201
1512493551886	18.74	7997	1	7997.72	1.96893	7997.23	1.23517	7997.2	1.68325	7997.87	2.06882
