Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512494002053	21.04	7873.67	2.23607	7873.2	2.61406	7873.77	2.27866	7872.96	2.37136	7872.67	2.5212
1512494003078	21.03	7871	1.80278	7871.4	2.32737	7871.38	2.02231	7871.12	2.31517	7871.75	2.64039
1512494004088	21.01	7876.11	2.75882	7875.32	2.35797	7876.15	2.30384	7874.88	2.47184	7873.93	2.61419
1512494005121	21.01	7874.44	2.06828	7874.56	2.12289	7874.38	2.29269	7874	2.27303	7874.45	2.47664
1512494006265	21.01	7873.78	2.33333	7873.76	2.12681	7873.69	2.17503	7873.32	2.41039	7874.38	2.55525
1512494007295	21.01	7874.44	1.94365	7874.72	2.03142	7874.54	1.89804	7874.32	2.15484	7874.85	2.32137
1512494008331	21.01	7874.56	1.66667	7874.8	1.93649	7874.69	1.79743	7874.32	2.11581	7874.39	2.17688
1512494009347	21	7876	1.87083	7875.96	2.11108	7876	1.77951	7875.44	2.21886	7876.04	2.36475
1512494010372	21	7874.67	2	7874.96	1.98914	7874.92	1.801	7874.56	2.12289	7874.79	2.21466
1512494011397	21	7874.11	1.36423	7874.28	1.79165	7874.23	1.64083	7873.92	1.89121	7875.3	2.75999
1512494012423	21	7874.22	1.71594	7874.28	1.90438	7874.23	1.7867	7874.04	2.11108	7874.94	2.62438
1512494013441	21.01	7876.11	1.96497	7875.56	2.08327	7875.92	2.01914	7875.28	2.17025	7876.48	2.83775
1512494014458	20.99	7874.22	2.10819	7874.92	2.5318	7874.62	2.25605	7874.56	2.23756	7875.66	2.49524
1512494015509	21	7875.11	1.90029	7875.2	2.3094	7875.15	2.23033	7874.84	2.21133	7875.36	2.34335
1512494016526	20.99	7874.89	1.61589	7875.32	1.90875	7875.15	1.77229	7875.2	2	7875.85	2.46712
1512494017535	21.01	7876.78	1.20185	7877.12	1.64114	7877.46	1.56074	7876.8	1.75594	7877.42	2.46328
1512494018588	21	7876.78	1.71594	7876.56	1.75784	7876.85	1.46322	7876.16	2.13464	7876.24	2.23727
1512494019640	20.99	7875.78	1.85592	7875.4	2.14087	7875.54	1.8081	7874.92	2.43105	7875.52	2.51059
1512494020657	20.99	7875.89	2.20479	7875.76	2.29637	7875.69	2.32324	7875.32	2.34023	7875.91	2.41342
1512494021687	20.99	7875.89	1.83333	7875.84	1.65025	7875.69	1.70219	7875.16	1.99332	7875.54	2.32956
1512494022712	20.99	7874.67	1.22474	7874.92	1.46969	7874.69	1.25064	7874.6	1.89297	7875.3	2.38983
1512494023717	20.99	7875.44	1.5899	7875.4	1.65831	7875.62	1.50214	7875.12	1.78699	7875.09	2.29299
1512494024731	20.99	7874.11	1.69148	7874.32	1.97315	7874.08	1.75412	7873.96	2.0306	7874.48	2.28467
1512494025757	20.98	7875.44	1.66667	7875.52	2.08407	7875.46	1.8081	7875	2.25462	7875.2	2.44003
1512494026782	20.99	7875.33	2.34521	7875.76	2.35018	7875.31	2.17503	7874.76	2.52124	7875.45	2.50186
1512494027888	20.99	7874.56	1.87824	7874.8	2.21736	7874.69	1.88788	7874.2	2.44949	7875.17	2.61675
1512494028948	20.98	7874.44	1.5899	7874.76	2.10713	7874.62	1.98068	7874.4	2.12132	7875.48	2.66551
1512494029973	20.98	7875.33	1.80278	7876.4	2.02073	7875.92	2.01914	7875.96	1.90351	7876.02	2.10277
1512494030998	20.99	7876.44	2.18581	7876.84	2.0347	7876.85	2.26738	7876.4	2.06155	7876.42	2.22323
1512494032025	20.99	7875.78	1.85592	7876	1.77951	7875.92	1.70595	7875.28	1.83757	7875.43	2.23526
1512494033099	20.97	7876.89	1.61589	7877.48	1.85113	7877.38	1.75777	7876.92	1.95619	7876.38	2.53684
1512494034190	20.98	7876	1.65831	7876.64	1.89033	7876.38	2.10311	7876.24	1.89912	7876.88	2.42278
1512494035260	20.98	7877.11	1.76383	7877.92	1.97737	7877.38	1.75777	7877.2	2.02073	7877.44	2.46175
1512494036279	20.98	7876.89	1.76383	7877.28	1.6207	7877	1.68325	7876.76	1.83212	7876.79	2.24802
1512494037365	20.98	7877.44	2.18581	7877.44	2.43379	7877.38	2.36426	7876.96	2.26348	7877.69	2.64276
1512494038406	20.98	7876.67	2	7877.16	1.90788	7876.77	1.87767	7876.76	1.94251	7877.46	2.79311
1512494039432	20.98	7876.22	1.39443	7876.04	1.6452	7876.31	1.31559	7875.8	2.08167	7876.53	2.6791
1512494040458	20.97	7874.56	2.35112	7874.92	2.13931	7874.38	2.02231	7874.28	2.38956	7875.77	2.68339
1512494041467	20.98	7877	1.65831	7876.12	2.06801	7876.69	1.70219	7875.68	2.23084	7876.4	2.35681
1512494042520	20.97	7876.67	2.23607	7876.04	1.96808	7876.15	2.33973	7875.8	2.23607	7876.42	2.37281
1512494043565	20.97	7877.78	1.71594	7877.68	1.77294	7877.69	1.70219	7877.36	1.97653	7877.53	2.40669
1512494044590	20.97	7876.56	2.24227	7876.76	2.25979	7876.46	2.10616	7876.32	2.32236	7876.93	2.37059
1512494045685	20.97	7876.78	1.85592	7877.12	1.83303	7876.85	1.95133	7876.72	2.15097	7877.35	2.58606
1512494046737	20.98	7879.44	1.5899	7879.08	2.1	7879.54	1.8081	7879.04	2.11108	7878.18	2.72398
1512494047780	20.98	7877.22	1.20185	7877.04	1.88149	7877.23	1.73944	7876.72	1.94765	7877.03	2.26024
1512494048806	20.98	7877.89	1.76383	7878.48	2.14321	7878.31	1.88788	7877.96	2.55734	7878.07	2.42275
1512494049833	20.97	7879.89	2.20479	7879	2.27303	7879.46	2.25889	7878.88	2.36854	7878.36	2.69704
1512494050840	20.99	7878.11	1.53659	7877.76	1.73877	7877.92	1.5525	7877.52	1.93907	7877.57	2.48884
1512494051887	20.99	7877.44	1.81046	7877.24	1.69017	7877.38	1.66024	7877.04	1.79072	7876.33	2.63863
1512494052910	20.98	7875.67	1.65831	7876.32	1.57374	7876.08	1.65638	7876.08	1.77764	7876.07	2.39588
1512494053935	20.97	7876.44	1.66667	7876.88	1.87794	7876.62	1.85016	7876.44	2.06317	7876.89	2.49739
1512494055045	20.99	7877	1.5	7877.96	2.33595	7877.69	2.28709	7877.44	2.34663	7877.86	2.37963
1512494056177	20.99	7876.33	1.32288	7876.44	2.32881	7876.69	2.25036	7875.96	2.20756	7876.31	2.32888
1512494057247	20.98	7876.33	1.32288	7876.44	2.32881	7876.69	2.25036	7875.96	2.20756	7876.31	2.32888
Rebooting
FFC
1512494061688	20.81	7947.44	1.50923	7945.84	2.19241	7946.77	1.7867	7946.52	1.91746	7945.87	2.38895
1512494062847	20.85	7939.78	1.09291	7938.48	2.2383	7939	1.68325	7938.76	2.0672	7937.36	2.19176
1512494063855	20.87	7936.56	0.881917	7936.08	1.25565	7936.31	0.947331	7936.2	1.19024	7935.22	1.84399
1512494064863	20.88	7935.56	1.81046	7935.32	1.77294	7935.31	1.6525	7935.48	1.96044	7935.18	2.01299
1512494065894	20.9	7939	1.58114	7938.8	2.67706	7938.46	1.89804	7938.6	2.73861	7936.98	2.33514
