Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512494931951	25.63	7762.78	1.39443	7763	2	7763	1.58114	7763.08	1.86905	7763.81	2.41661
1512494933016	25.63	7764.89	1.90029	7765.32	2.26789	7764.69	1.75046	7765.32	2.42762	7765.56	2.60152
1512494934057	25.63	7763.22	1.64148	7763.88	1.64114	7763.54	1.5064	7763.92	1.97737	7765.09	2.45832
1512494935083	25.63	7764.89	2.20479	7765.12	2.22336	7764.92	1.801	7765.04	2.28181	7765.24	2.54239
1512494936108	25.65	7767.33	1.73205	7767.16	1.97231	7767.23	1.69085	7767.08	1.95619	7766.7	2.22926
1512494937134	25.63	7765.56	1.66667	7765.36	1.91224	7765.69	1.54837	7765.4	1.63299	7765.47	2.29594
1512494938207	25.64	7763.78	1.48137	7763.8	1.97906	7763.92	1.38212	7764	1.97906	7764.15	2.40512
1512494939299	25.62	7765.22	1.85592	7765.56	1.75784	7765.54	1.6641	7765.64	1.75309	7765.09	2.57828
1512494940325	25.63	7764.33	1.87083	7764.96	1.7673	7764.54	1.76141	7764.96	1.81384	7765.25	2.47914
1512494941351	25.63	7763.44	1.13039	7764.04	1.48549	7763.62	1.3253	7763.84	1.81842	7764.54	2.36066
1512494942360	25.63	7763.11	1.61589	7763.76	1.85472	7763.46	1.76141	7763.52	2.10396	7764.17	2.5194
1512494943402	25.64	7763.56	1.66667	7764.12	1.61555	7764	1.82574	7764.2	1.52753	7764.73	2.2804
1512494944478	25.64	7763.78	2.3863	7764.52	2.20076	7764.15	2.23033	7764.52	2.31157	7764.67	2.66221
1512494945567	25.63	7764	2.12132	7764.68	1.8421	7764.31	1.84321	7764.68	2.01494	7765.11	2.34156
1512494946592	25.63	7765.56	1.50923	7766.24	1.89912	7766	1.58114	7766	1.91485	7766.86	2.351
1512494947619	25.63	7765.33	2.29129	7766.2	2.12132	7765.69	1.97419	7765.88	2.16641	7766.55	2.3494
1512494948689	25.63	7764.89	1.69148	7765.32	1.95192	7765.23	1.64083	7765.2	1.82574	7766.03	2.4589
1512494949713	25.63	7763.89	1.69148	7765.12	1.94336	7764.62	1.85016	7764.96	1.96808	7766.11	2.43616
1512494950748	25.63	7764	1.58114	7764.84	1.74833	7764.62	1.66024	7764.88	1.85562	7765.7	2.32308
1512494951819	25.63	7764	1.58114	7764.92	1.91311	7764.54	1.76141	7764.88	1.98578	7766.25	2.61811
1512494952857	25.63	7763.67	1.22474	7764.4	1.77951	7763.85	1.06819	7764.2	2.17945	7765.13	2.57239
1512494953873	25.63	7764.44	1.33333	7765.24	1.64012	7765	1.58114	7765.2	1.91485	7766.21	2.43211
1512494954921	25.63	7764.56	2.50555	7765.76	2.31445	7765.15	2.30384	7765.72	2.42418	7766.25	2.3252
1512494956013	25.63	7764.67	2.12132	7765.24	2.0672	7764.85	1.77229	7765.2	1.95789	7765.56	2.39092
1512494957062	25.63	7764.56	1.5899	7764.72	1.54164	7764.77	1.36344	7764.76	1.5885	7765.3	2.42402
1512494958149	25.63	7765.78	2.53859	7766.56	1.98074	7766.08	2.21591	7766.28	2.18937	7766.4	2.66388
1512494959175	25.64	7766.78	2.63523	7766.08	2.13931	7766.38	2.29269	7766.28	1.96893	7766.26	2.57294
1512494960316	25.63	7767.78	1.85592	7767.32	1.67631	7767.77	1.5359	7767.24	1.66533	7767.54	2.5412
1512494961408	25.63	7764.78	1.48137	7765.4	1.38444	7765	1.29099	7765.4	1.58114	7766.69	2.49684
1512494962434	25.63	7765.78	1.64148	7766.32	1.77294	7766	1.52753	7766.48	1.61038	7766.63	2.50743
1512494963459	25.63	7765.44	1.66667	7766.16	1.65025	7765.69	1.6525	7766.2	1.68325	7767.29	2.59783
1512494964495	25.62	7766.67	2	7767.08	2.01908	7766.92	1.89128	7767.08	1.82392	7768.11	2.51942
1512494965511	25.63	7766.78	2.04803	7767.72	2.33666	7767.38	2.29269	7767.6	2.14087	7768.07	2.43775
1512494966540	25.62	7765.89	1.45297	7766.64	1.823	7766.38	1.7097	7766.32	1.81934	7767.05	2.35129
1512494967562	25.63	7766.56	1.23603	7767.04	1.51327	7766.69	1.37747	7766.84	1.7	7767.74	2.37557
1512494968598	25.64	7766.67	1.73205	7767.44	2.00167	7767	1.58114	7767.2	2.16025	7768.12	2.60034
1512494969623	25.63	7765	1.5	7766.32	1.81934	7765.69	1.70219	7766.12	1.71561	7766.92	2.44079
1512494971431	25.63	7764.33	1.5	7765.76	1.96384	7765.08	1.801	7765.56	1.78139	7766.56	2.52636
